its, t_max, delta_t, its_eq
20000, 20, 0.001000, 10000
x_1, y_1, z_1, x_2, y_2, z_2, x_3, y_3, z_3, x_4, y_4, z_4
3.024963, 1.643579, 2.071227, 5.193406, 1.689965, 12.920173, 2.901116, 5.751151, 11.334683, 1.906504, 7.060387, 1.770848
3.026043, 1.645597, 2.070262, 5.194127, 1.690264, 12.915232, 2.901875, 5.749949, 11.334384, 1.909721, 7.060217, 1.770887
3.027110, 1.647594, 2.069361, 5.194795, 1.690490, 12.910259, 2.902572, 5.748624, 11.334065, 1.913003, 7.060020, 1.770944
3.028160, 1.649567, 2.068525, 5.195409, 1.690641, 12.905258, 2.903204, 5.747181, 11.333728, 1.916343, 7.059798, 1.771018
3.029191, 1.651513, 2.067755, 5.195967, 1.690716, 12.900234, 2.903767, 5.745624, 11.333372, 1.919732, 7.059550, 1.771106
3.030200, 1.653427, 2.067053, 5.196467, 1.690715, 12.895192, 2.904257, 5.743958, 11.332997, 1.923164, 7.059277, 1.771206
3.031186, 1.655307, 2.066418, 5.196906, 1.690637, 12.890136, 2.904670, 5.742186, 11.332601, 1.926631, 7.058981, 1.771316
3.032145, 1.657149, 2.065852, 5.197282, 1.690481, 12.885073, 2.905004, 5.740314, 11.332186, 1.930123, 7.058661, 1.771435
3.033076, 1.658950, 2.065355, 5.197594, 1.690248, 12.880007, 2.905256, 5.738348, 11.331749, 1.933634, 7.058318, 1.771561
3.033976, 1.660708, 2.064928, 5.197841, 1.689937, 12.874944, 2.905421, 5.736294, 11.331293, 1.937154, 7.057954, 1.771691
3.034844, 1.662418, 2.064569, 5.198020, 1.689547, 12.869889, 2.905496, 5.734157, 11.330815, 1.940674, 7.057569, 1.771823
3.035678, 1.664080, 2.064280, 5.198130, 1.689080, 12.864849, 2.905480, 5.731944, 11.330315, 1.944186, 7.057164, 1.771956
3.036477, 1.665690, 2.064059, 5.198170, 1.688535, 12.859830, 2.905368, 5.729662, 11.329795, 1.947681, 7.056739, 1.772088
3.037238, 1.667247, 2.063907, 5.198139, 1.687912, 12.854839, 2.905158, 5.727317, 11.329252, 1.951150, 7.056297, 1.772218
3.037961, 1.668748, 2.063822, 5.198036, 1.687213, 12.849880, 2.904849, 5.724917, 11.328688, 1.954584, 7.055836, 1.772343
3.038644, 1.670192, 2.063803, 5.197860, 1.686438, 12.844962, 2.904437, 5.722468, 11.328102, 1.957974, 7.055359, 1.772462
3.039288, 1.671578, 2.063849, 5.197612, 1.685587, 12.840090, 2.903921, 5.719979, 11.327494, 1.961311, 7.054867, 1.772573
3.039890, 1.672904, 2.063958, 5.197289, 1.684663, 12.835273, 2.903299, 5.717456, 11.326864, 1.964585, 7.054360, 1.772675
3.040450, 1.674170, 2.064130, 5.196894, 1.683666, 12.830516, 2.902570, 5.714907, 11.326213, 1.967788, 7.053840, 1.772766
3.040969, 1.675374, 2.064362, 5.196424, 1.682597, 12.825827, 2.901732, 5.712340, 11.325541, 1.970911, 7.053308, 1.772846
3.041445, 1.676518, 2.064652, 5.195882, 1.681459, 12.821213, 2.900786, 5.709762, 11.324847, 1.973946, 7.052765, 1.772913
3.041878, 1.677600, 2.064998, 5.195267, 1.680253, 12.816682, 2.899730, 5.707182, 11.324133, 1.976883, 7.052212, 1.772965
3.042270, 1.678620, 2.065397, 5.194579, 1.678982, 12.812240, 2.898565, 5.704606, 11.323400, 1.979714, 7.051650, 1.773002
3.042619, 1.679581, 2.065848, 5.193821, 1.677646, 12.807897, 2.897290, 5.702043, 11.322647, 1.982432, 7.051082, 1.773023
3.042927, 1.680481, 2.066347, 5.192992, 1.676249, 12.803658, 2.895907, 5.699499, 11.321876, 1.985027, 7.050507, 1.773026
3.043194, 1.681322, 2.066892, 5.192095, 1.674794, 12.799532, 2.894416, 5.696984, 11.321087, 1.987494, 7.049929, 1.773011
3.043420, 1.682106, 2.067480, 5.191130, 1.673282, 12.795526, 2.892819, 5.694503, 11.320283, 1.989823, 7.049348, 1.772978
3.043608, 1.682834, 2.068108, 5.190100, 1.671716, 12.791648, 2.891118, 5.692064, 11.319463, 1.992009, 7.048766, 1.772926
3.043757, 1.683507, 2.068773, 5.189005, 1.670100, 12.787904, 2.889314, 5.689676, 11.318630, 1.994044, 7.048185, 1.772854
3.043869, 1.684128, 2.069472, 5.187849, 1.668437, 12.784303, 2.887411, 5.687343, 11.317785, 1.995922, 7.047605, 1.772761
3.043946, 1.684698, 2.070201, 5.186632, 1.666730, 12.780851, 2.885411, 5.685074, 11.316930, 1.997638, 7.047030, 1.772649
3.043989, 1.685221, 2.070958, 5.185358, 1.664983, 12.777557, 2.883317, 5.682876, 11.316066, 1.999185, 7.046461, 1.772515
3.044000, 1.685697, 2.071739, 5.184028, 1.663198, 12.774425, 2.881132, 5.680754, 11.315196, 2.000560, 7.045900, 1.772361
3.043980, 1.686131, 2.072541, 5.182645, 1.661379, 12.771465, 2.878862, 5.678716, 11.314322, 2.001757, 7.045348, 1.772185
3.043931, 1.686525, 2.073361, 5.181213, 1.659530, 12.768681, 2.876509, 5.676767, 11.313446, 2.002773, 7.044808, 1.771990
3.043855, 1.686881, 2.074195, 5.179732, 1.657654, 12.766080, 2.874078, 5.674914, 11.312570, 2.003603, 7.044281, 1.771773
3.043756, 1.687202, 2.075040, 5.178208, 1.655755, 12.763669, 2.871575, 5.673162, 11.311698, 2.004246, 7.043770, 1.771536
3.043634, 1.687492, 2.075893, 5.176641, 1.653837, 12.761453, 2.869004, 5.671516, 11.310831, 2.004699, 7.043276, 1.771279
3.043492, 1.687754, 2.076751, 5.175036, 1.651903, 12.759437, 2.866370, 5.669983, 11.309973, 2.004960, 7.042803, 1.771001
3.043333, 1.687990, 2.077611, 5.173395, 1.649957, 12.757627, 2.863679, 5.668565, 11.309127, 2.005028, 7.042350, 1.770705
3.043160, 1.688203, 2.078470, 5.171721, 1.648003, 12.756027, 2.860936, 5.667270, 11.308294, 2.004903, 7.041922, 1.770390
3.042974, 1.688398, 2.079324, 5.170019, 1.646043, 12.754641, 2.858149, 5.666099, 11.307479, 2.004584, 7.041520, 1.770056
3.042779, 1.688575, 2.080172, 5.168290, 1.644083, 12.753474, 2.855321, 5.665059, 11.306685, 2.004072, 7.041145, 1.769705
3.042577, 1.688740, 2.081010, 5.166538, 1.642126, 12.752528, 2.852460, 5.664152, 11.305914, 2.003368, 7.040800, 1.769337
3.042371, 1.688894, 2.081836, 5.164767, 1.640175, 12.751807, 2.849572, 5.663381, 11.305170, 2.002474, 7.040487, 1.768953
3.042164, 1.689041, 2.082647, 5.162980, 1.638233, 12.751312, 2.846664, 5.662751, 11.304456, 2.001392, 7.040207, 1.768554
3.041959, 1.689183, 2.083441, 5.161179, 1.636304, 12.751046, 2.843740, 5.662263, 11.303775, 2.000125, 7.039963, 1.768141
3.041759, 1.689323, 2.084215, 5.159369, 1.634391, 12.751009, 2.840809, 5.661920, 11.303130, 1.998677, 7.039757, 1.767714
3.041566, 1.689463, 2.084968, 5.157553, 1.632498, 12.751203, 2.837877, 5.661723, 11.302524, 1.997052, 7.039589, 1.767274
3.041385, 1.689607, 2.085698, 5.155734, 1.630627, 12.751628, 2.834949, 5.661676, 11.301960, 1.995253, 7.039462, 1.766824
3.041217, 1.689755, 2.086402, 5.153915, 1.628780, 12.752283, 2.832032, 5.661778, 11.301442, 1.993287, 7.039377, 1.766363
3.041066, 1.689912, 2.087079, 5.152099, 1.626962, 12.753167, 2.829133, 5.662031, 11.300972, 1.991159, 7.039335, 1.765893
3.040934, 1.690078, 2.087727, 5.150290, 1.625173, 12.754279, 2.826258, 5.662436, 11.300553, 1.988875, 7.039338, 1.765416
3.040826, 1.690255, 2.088345, 5.148491, 1.623417, 12.755616, 2.823413, 5.662992, 11.300187, 1.986441, 7.039387, 1.764932
3.040743, 1.690445, 2.088931, 5.146705, 1.621695, 12.757175, 2.820605, 5.663699, 11.299877, 1.983864, 7.039482, 1.764443
3.040689, 1.690651, 2.089484, 5.144934, 1.620009, 12.758953, 2.817838, 5.664556, 11.299625, 1.981152, 7.039625, 1.763951
3.040668, 1.690872, 2.090004, 5.143182, 1.618360, 12.760946, 2.815120, 5.665563, 11.299434, 1.978312, 7.039817, 1.763457
3.040681, 1.691112, 2.090488, 5.141451, 1.616751, 12.763149, 2.812455, 5.666719, 11.299305, 1.975352, 7.040057, 1.762962
3.040732, 1.691369, 2.090937, 5.139745, 1.615182, 12.765558, 2.809850, 5.668020, 11.299240, 1.972282, 7.040346, 1.762468
3.040824, 1.691647, 2.091349, 5.138066, 1.613654, 12.768165, 2.807309, 5.669465, 11.299241, 1.969109, 7.040685, 1.761977
3.040960, 1.691945, 2.091723, 5.136416, 1.612167, 12.770966, 2.804839, 5.671052, 11.299310, 1.965842, 7.041072, 1.761490
3.041142, 1.692263, 2.092060, 5.134798, 1.610723, 12.773954, 2.802445, 5.672777, 11.299446, 1.962492, 7.041509, 1.761010
3.041373, 1.692604, 2.092359, 5.133215, 1.609320, 12.777120, 2.800130, 5.674637, 11.299652, 1.959067, 7.041995, 1.760538
3.041657, 1.692966, 2.092619, 5.131667, 1.607960, 12.780458, 2.797902, 5.676629, 11.299928, 1.955577, 7.042528, 1.760075
3.041995, 1.693350, 2.092840, 5.130158, 1.606641, 12.783960, 2.795763, 5.678747, 11.300274, 1.952033, 7.043109, 1.759624
3.042390, 1.693756, 2.093022, 5.128690, 1.605363, 12.787616, 2.793718, 5.680988, 11.300690, 1.948443, 7.043737, 1.759187
3.042845, 1.694185, 2.093166, 5.127263, 1.604125, 12.791418, 2.791773, 5.683346, 11.301177, 1.944819, 7.044409, 1.758765
3.043362, 1.694635, 2.093270, 5.125881, 1.602926, 12.795356, 2.789931, 5.685817, 11.301735, 1.941171, 7.045125, 1.758361
3.043944, 1.695107, 2.093335, 5.124543, 1.601764, 12.799422, 2.788196, 5.688396, 11.302362, 1.937508, 7.045884, 1.757977
3.044591, 1.695600, 2.093362, 5.123253, 1.600638, 12.803604, 2.786572, 5.691075, 11.303058, 1.933842, 7.046684, 1.757614
3.045307, 1.696114, 2.093350, 5.122010, 1.599547, 12.807894, 2.785063, 5.693850, 11.303822, 1.930183, 7.047523, 1.757275
3.046093, 1.696648, 2.093299, 5.120816, 1.598488, 12.812280, 2.783672, 5.696715, 11.304653, 1.926542, 7.048400, 1.756962
3.046951, 1.697201, 2.093211, 5.119671, 1.597458, 12.816753, 2.782402, 5.699661, 11.305550, 1.922928, 7.049313, 1.756677
3.047882, 1.697773, 2.093086, 5.118577, 1.596456, 12.821302, 2.781257, 5.702683, 11.306510, 1.919353, 7.050259, 1.756422
3.048888, 1.698362, 2.092924, 5.117535, 1.595479, 12.825915, 2.780240, 5.705775, 11.307532, 1.915826, 7.051236, 1.756200
3.049970, 1.698969, 2.092726, 5.116543, 1.594524, 12.830583, 2.779353, 5.708928, 11.308614, 1.912357, 7.052242, 1.756012
3.051128, 1.699591, 2.092492, 5.115604, 1.593588, 12.835294, 2.778599, 5.712135, 11.309754, 1.908957, 7.053275, 1.755861
3.052365, 1.700228, 2.092224, 5.114717, 1.592668, 12.840038, 2.777980, 5.715389, 11.310949, 1.905636, 7.054331, 1.755748
3.053679, 1.700878, 2.091921, 5.113881, 1.591761, 12.844804, 2.777499, 5.718683, 11.312196, 1.902401, 7.055409, 1.755676
3.055072, 1.701541, 2.091586, 5.113098, 1.590864, 12.849581, 2.777158, 5.722008, 11.313494, 1.899264, 7.056504, 1.755646
3.056545, 1.702216, 2.091218, 5.112366, 1.589972, 12.854359, 2.776957, 5.725358, 11.314839, 1.896233, 7.057616, 1.755660
3.058096, 1.702900, 2.090819, 5.111686, 1.589084, 12.859128, 2.776900, 5.728724, 11.316228, 1.893316, 7.058739, 1.755720
3.059725, 1.703594, 2.090390, 5.111057, 1.588194, 12.863876, 2.776987, 5.732098, 11.317659, 1.890522, 7.059873, 1.755826
3.061433, 1.704295, 2.089931, 5.110478, 1.587301, 12.868596, 2.777220, 5.735474, 11.319128, 1.887860, 7.061013, 1.755982
3.063218, 1.705003, 2.089445, 5.109948, 1.586399, 12.873275, 2.777599, 5.738842, 11.320631, 1.885335, 7.062156, 1.756188
3.065079, 1.705716, 2.088933, 5.109468, 1.585486, 12.877906, 2.778124, 5.742196, 11.322166, 1.882956, 7.063300, 1.756444
3.067016, 1.706433, 2.088395, 5.109036, 1.584558, 12.882479, 2.778798, 5.745528, 11.323730, 1.880729, 7.064441, 1.756753
3.069027, 1.707153, 2.087833, 5.108651, 1.583611, 12.886985, 2.779619, 5.748831, 11.325318, 1.878661, 7.065576, 1.757114
3.071109, 1.707874, 2.087249, 5.108312, 1.582642, 12.891416, 2.780587, 5.752097, 11.326928, 1.876756, 7.066703, 1.757529
3.073262, 1.708595, 2.086644, 5.108019, 1.581647, 12.895763, 2.781702, 5.755319, 11.328556, 1.875021, 7.067818, 1.757998
3.075483, 1.709315, 2.086020, 5.107771, 1.580624, 12.900019, 2.782964, 5.758491, 11.330199, 1.873460, 7.068918, 1.758521
3.077770, 1.710033, 2.085379, 5.107566, 1.579569, 12.904176, 2.784372, 5.761605, 11.331854, 1.872077, 7.070001, 1.759098
3.080120, 1.710747, 2.084722, 5.107403, 1.578479, 12.908228, 2.785924, 5.764655, 11.333516, 1.870874, 7.071064, 1.759730
3.082531, 1.711456, 2.084051, 5.107282, 1.577351, 12.912168, 2.787618, 5.767634, 11.335183, 1.869857, 7.072103, 1.760416
3.085000, 1.712159, 2.083369, 5.107202, 1.576182, 12.915991, 2.789454, 5.770537, 11.336852, 1.869025, 7.073116, 1.761155
3.087523, 1.712855, 2.082678, 5.107161, 1.574970, 12.919690, 2.791429, 5.773357, 11.338520, 1.868382, 7.074101, 1.761947
3.090097, 1.713542, 2.081979, 5.107159, 1.573713, 12.923260, 2.793540, 5.776089, 11.340183, 1.867928, 7.075054, 1.762791
3.092719, 1.714219, 2.081274, 5.107194, 1.572409, 12.926698, 2.795786, 5.778727, 11.341838, 1.867663, 7.075974, 1.763686
3.095385, 1.714886, 2.080567, 5.107267, 1.571055, 12.929999, 2.798162, 5.781266, 11.343482, 1.867588, 7.076858, 1.764630
3.098091, 1.715539, 2.079860, 5.107377, 1.569651, 12.933159, 2.800666, 5.783702, 11.345113, 1.867702, 7.077703, 1.765622
3.100833, 1.716180, 2.079155, 5.107522, 1.568194, 12.936176, 2.803294, 5.786029, 11.346727, 1.868002, 7.078508, 1.766660
3.103608, 1.716806, 2.078454, 5.107702, 1.566684, 12.939047, 2.806043, 5.788244, 11.348323, 1.868488, 7.079270, 1.767743
3.106411, 1.717416, 2.077761, 5.107917, 1.565120, 12.941770, 2.808908, 5.790342, 11.349897, 1.869156, 7.079987, 1.768868
3.109238, 1.718009, 2.077079, 5.108166, 1.563502, 12.944343, 2.811886, 5.792321, 11.351448, 1.870004, 7.080657, 1.770033
3.112084, 1.718584, 2.076409, 5.108449, 1.561828, 12.946765, 2.814970, 5.794177, 11.352972, 1.871027, 7.081279, 1.771235
3.114945, 1.719140, 2.075755, 5.108766, 1.560100, 12.949036, 2.818158, 5.795907, 11.354469, 1.872222, 7.081849, 1.772473
3.117817, 1.719676, 2.075120, 5.109117, 1.558318, 12.951155, 2.821443, 5.797509, 11.355934, 1.873584, 7.082368, 1.773744
3.120695, 1.720190, 2.074506, 5.109501, 1.556481, 12.953123, 2.824819, 5.798980, 11.357366, 1.875107, 7.082832, 1.775044
3.123575, 1.720681, 2.073918, 5.109919, 1.554592, 12.954940, 2.828283, 5.800319, 11.358764, 1.876786, 7.083241, 1.776371
3.126452, 1.721149, 2.073357, 5.110371, 1.552651, 12.956607, 2.831827, 5.801525, 11.360125, 1.878614, 7.083592, 1.777721
3.129322, 1.721592, 2.072827, 5.110857, 1.550660, 12.958126, 2.835445, 5.802597, 11.361447, 1.880586, 7.083885, 1.779092
3.132180, 1.722009, 2.072332, 5.111377, 1.548620, 12.959499, 2.839132, 5.803534, 11.362728, 1.882694, 7.084118, 1.780481
3.135021, 1.722400, 2.071873, 5.111932, 1.546533, 12.960728, 2.842881, 5.804335, 11.363968, 1.884932, 7.084290, 1.781884
3.137842, 1.722762, 2.071455, 5.112522, 1.544402, 12.961815, 2.846686, 5.805002, 11.365164, 1.887291, 7.084399, 1.783298
3.140639, 1.723096, 2.071080, 5.113148, 1.542228, 12.962763, 2.850540, 5.805533, 11.366315, 1.889764, 7.084445, 1.784719
3.143406, 1.723400, 2.070751, 5.113810, 1.540015, 12.963575, 2.854436, 5.805932, 11.367421, 1.892344, 7.084426, 1.786145
3.146140, 1.723673, 2.070472, 5.114509, 1.537765, 12.964256, 2.858368, 5.806198, 11.368479, 1.895021, 7.084342, 1.787572
3.148836, 1.723914, 2.070245, 5.115245, 1.535481, 12.964807, 2.862328, 5.806333, 11.369489, 1.897788, 7.084190, 1.788997
3.151492, 1.724123, 2.070073, 5.116019, 1.533166, 12.965234, 2.866311, 5.806340, 11.370450, 1.900636, 7.083972, 1.790417
3.154103, 1.724298, 2.069960, 5.116832, 1.530824, 12.965540, 2.870307, 5.806221, 11.371361, 1.903556, 7.083685, 1.791829
3.156665, 1.724438, 2.069907, 5.117684, 1.528457, 12.965730, 2.874312, 5.805977, 11.372221, 1.906540, 7.083329, 1.793228
3.159175, 1.724543, 2.069917, 5.118575, 1.526069, 12.965807, 2.878318, 5.805613, 11.373030, 1.909579, 7.082903, 1.794614
3.161631, 1.724611, 2.069993, 5.119508, 1.523664, 12.965778, 2.882317, 5.805132, 11.373787, 1.912664, 7.082408, 1.795982
3.164028, 1.724643, 2.070138, 5.120481, 1.521245, 12.965645, 2.886302, 5.804537, 11.374491, 1.915787, 7.081842, 1.797330
3.166365, 1.724637, 2.070352, 5.121496, 1.518815, 12.965414, 2.890268, 5.803831, 11.375142, 1.918939, 7.081205, 1.798655
3.168638, 1.724592, 2.070638, 5.122552, 1.516378, 12.965091, 2.894206, 5.803020, 11.375740, 1.922111, 7.080497, 1.799954
3.170845, 1.724508, 2.070998, 5.123652, 1.513939, 12.964679, 2.898111, 5.802107, 11.376284, 1.925294, 7.079718, 1.801226
3.172984, 1.724385, 2.071433, 5.124794, 1.511500, 12.964184, 2.901975, 5.801097, 11.376773, 1.928481, 7.078868, 1.802468
3.175054, 1.724221, 2.071945, 5.125979, 1.509065, 12.963611, 2.905791, 5.799995, 11.377208, 1.931663, 7.077946, 1.803677
3.177051, 1.724017, 2.072534, 5.127207, 1.506638, 12.962966, 2.909553, 5.798806, 11.377587, 1.934832, 7.076954, 1.804853
3.178976, 1.723772, 2.073201, 5.128479, 1.504224, 12.962252, 2.913256, 5.797535, 11.377911, 1.937979, 7.075891, 1.805993
3.180826, 1.723485, 2.073947, 5.129794, 1.501825, 12.961476, 2.916891, 5.796188, 11.378180, 1.941098, 7.074757, 1.807095
3.182601, 1.723157, 2.074772, 5.131152, 1.499446, 12.960643, 2.920454, 5.794769, 11.378392, 1.944180, 7.073554, 1.808159
3.184300, 1.722787, 2.075676, 5.132554, 1.497090, 12.959757, 2.923939, 5.793285, 11.378548, 1.947218, 7.072282, 1.809182
3.185922, 1.722375, 2.076659, 5.133998, 1.494762, 12.958824, 2.927339, 5.791741, 11.378648, 1.950205, 7.070942, 1.810165
3.187468, 1.721921, 2.077721, 5.135484, 1.492464, 12.957849, 2.930649, 5.790143, 11.378691, 1.953134, 7.069535, 1.811105
3.188937, 1.721426, 2.078859, 5.137012, 1.490200, 12.956836, 2.933865, 5.788496, 11.378676, 1.955999, 7.068061, 1.812003
3.190329, 1.720889, 2.080074, 5.138582, 1.487975, 12.955792, 2.936980, 5.786808, 11.378603, 1.958794, 7.066522, 1.812857
3.191644, 1.720312, 2.081363, 5.140191, 1.485791, 12.954720, 2.939989, 5.785082, 11.378473, 1.961512, 7.064920, 1.813668
3.192884, 1.719694, 2.082725, 5.141840, 1.483652, 12.953626, 2.942889, 5.783326, 11.378284, 1.964148, 7.063256, 1.814435
3.194049, 1.719035, 2.084159, 5.143526, 1.481561, 12.952514, 2.945674, 5.781545, 11.378036, 1.966696, 7.061531, 1.815158
3.195139, 1.718338, 2.085661, 5.145250, 1.479522, 12.951389, 2.948341, 5.779744, 11.377729, 1.969152, 7.059748, 1.815837
3.196157, 1.717601, 2.087230, 5.147010, 1.477538, 12.950257, 2.950885, 5.777930, 11.377362, 1.971510, 7.057907, 1.816473
3.197103, 1.716827, 2.088862, 5.148803, 1.475613, 12.949120, 2.953302, 5.776107, 11.376935, 1.973767, 7.056012, 1.817065
3.197979, 1.716017, 2.090554, 5.150629, 1.473749, 12.947984, 2.955589, 5.774281, 11.376447, 1.975918, 7.054065, 1.817616
3.198787, 1.715170, 2.092303, 5.152486, 1.471949, 12.946853, 2.957744, 5.772457, 11.375897, 1.977960, 7.052067, 1.818124
3.199527, 1.714290, 2.094106, 5.154372, 1.470217, 12.945731, 2.959762, 5.770640, 11.375286, 1.979889, 7.050021, 1.818592
3.200204, 1.713376, 2.095958, 5.156284, 1.468554, 12.944623, 2.961642, 5.768835, 11.374611, 1.981703, 7.047930, 1.819021
3.200817, 1.712431, 2.097856, 5.158222, 1.466965, 12.943531, 2.963381, 5.767046, 11.373874, 1.983398, 7.045796, 1.819410
3.201371, 1.711455, 2.099795, 5.160182, 1.465451, 12.942461, 2.964977, 5.765277, 11.373073, 1.984973, 7.043622, 1.819763
3.201866, 1.710452, 2.101771, 5.162163, 1.464015, 12.941415, 2.966428, 5.763533, 11.372207, 1.986424, 7.041411, 1.820079
3.202305, 1.709422, 2.103780, 5.164162, 1.462659, 12.940397, 2.967733, 5.761818, 11.371277, 1.987752, 7.039166, 1.820361
3.202692, 1.708366, 2.105816, 5.166176, 1.461386, 12.939410, 2.968892, 5.760134, 11.370281, 1.988954, 7.036890, 1.820610
3.203027, 1.707289, 2.107875, 5.168203, 1.460198, 12.938459, 2.969902, 5.758486, 11.369219, 1.990030, 7.034587, 1.820828
3.203314, 1.706190, 2.109952, 5.170241, 1.459096, 12.937544, 2.970764, 5.756875, 11.368091, 1.990979, 7.032259, 1.821017
3.203555, 1.705072, 2.112041, 5.172286, 1.458084, 12.936671, 2.971478, 5.755306, 11.366896, 1.991800, 7.029910, 1.821179
3.203754, 1.703938, 2.114139, 5.174336, 1.457161, 12.935840, 2.972043, 5.753779, 11.365633, 1.992495, 7.027544, 1.821315
3.203911, 1.702789, 2.116239, 5.176388, 1.456331, 12.935055, 2.972461, 5.752298, 11.364303, 1.993062, 7.025163, 1.821428
3.204031, 1.701629, 2.118336, 5.178440, 1.455595, 12.934318, 2.972732, 5.750863, 11.362905, 1.993504, 7.022773, 1.821520
3.204115, 1.700458, 2.120425, 5.180487, 1.454953, 12.933630, 2.972857, 5.749477, 11.361440, 1.993821, 7.020375, 1.821593
3.204166, 1.699279, 2.122501, 5.182529, 1.454407, 12.932995, 2.972838, 5.748140, 11.359906, 1.994014, 7.017974, 1.821649
3.204186, 1.698096, 2.124559, 5.184561, 1.453959, 12.932413, 2.972677, 5.746853, 11.358304, 1.994085, 7.015575, 1.821691
3.204178, 1.696909, 2.126593, 5.186580, 1.453608, 12.931885, 2.972376, 5.745617, 11.356634, 1.994037, 7.013179, 1.821720
3.204143, 1.695722, 2.128599, 5.188585, 1.453356, 12.931414, 2.971937, 5.744432, 11.354897, 1.993871, 7.010793, 1.821740
3.204085, 1.694536, 2.130572, 5.190571, 1.453202, 12.931000, 2.971363, 5.743298, 11.353093, 1.993590, 7.008418, 1.821753
3.204005, 1.693354, 2.132506, 5.192537, 1.453148, 12.930644, 2.970657, 5.742214, 11.351223, 1.993196, 7.006061, 1.821762
3.203905, 1.692178, 2.134397, 5.194479, 1.453193, 12.930346, 2.969822, 5.741180, 11.349287, 1.992694, 7.003723, 1.821768
3.203787, 1.691010, 2.136241, 5.196394, 1.453338, 12.930108, 2.968862, 5.740195, 11.347286, 1.992086, 7.001410, 1.821775
3.203652, 1.689853, 2.138032, 5.198280, 1.453582, 12.929928, 2.967781, 5.739258, 11.345222, 1.991376, 6.999126, 1.821785
3.203502, 1.688708, 2.139768, 5.200134, 1.453924, 12.929807, 2.966583, 5.738368, 11.343096, 1.990567, 6.996874, 1.821802
3.203339, 1.687577, 2.141443, 5.201953, 1.454364, 12.929745, 2.965273, 5.737522, 11.340908, 1.989665, 6.994658, 1.821826
3.203164, 1.686463, 2.143054, 5.203736, 1.454901, 12.929742, 2.963854, 5.736720, 11.338662, 1.988672, 6.992483, 1.821862
3.202977, 1.685366, 2.144596, 5.205478, 1.455534, 12.929796, 2.962332, 5.735959, 11.336358, 1.987593, 6.990353, 1.821913
3.202780, 1.684290, 2.146068, 5.207179, 1.456262, 12.929906, 2.960711, 5.735236, 11.334000, 1.986433, 6.988271, 1.821980
3.202574, 1.683235, 2.147465, 5.208835, 1.457084, 12.930073, 2.958998, 5.734551, 11.331588, 1.985196, 6.986243, 1.822067
3.202359, 1.682202, 2.148784, 5.210444, 1.457997, 12.930294, 2.957197, 5.733900, 11.329127, 1.983888, 6.984271, 1.822176
3.202135, 1.681193, 2.150023, 5.212005, 1.459001, 12.930567, 2.955315, 5.733281, 11.326617, 1.982513, 6.982360, 1.822311
3.201904, 1.680210, 2.151178, 5.213514, 1.460092, 12.930892, 2.953357, 5.732691, 11.324064, 1.981076, 6.980513, 1.822474
3.201664, 1.679253, 2.152249, 5.214971, 1.461268, 12.931266, 2.951328, 5.732128, 11.321468, 1.979583, 6.978735, 1.822669
3.201417, 1.678323, 2.153232, 5.216372, 1.462528, 12.931688, 2.949236, 5.731589, 11.318835, 1.978038, 6.977030, 1.822897
3.201163, 1.677422, 2.154126, 5.217717, 1.463867, 12.932156, 2.947085, 5.731070, 11.316167, 1.976447, 6.975400, 1.823161
3.200900, 1.676549, 2.154930, 5.219003, 1.465284, 12.932666, 2.944883, 5.730569, 11.313469, 1.974816, 6.973851, 1.823465
3.200628, 1.675705, 2.155642, 5.220229, 1.466775, 12.933217, 2.942635, 5.730084, 11.310744, 1.973149, 6.972385, 1.823812
3.200347, 1.674891, 2.156261, 5.221393, 1.468337, 12.933807, 2.940348, 5.729611, 11.307996, 1.971452, 6.971006, 1.824203
3.200057, 1.674107, 2.156786, 5.222494, 1.469966, 12.934432, 2.938027, 5.729147, 11.305230, 1.969730, 6.969718, 1.824642
3.199757, 1.673353, 2.157217, 5.223530, 1.471658, 12.935090, 2.935680, 5.728689, 11.302450, 1.967988, 6.968524, 1.825130
3.199445, 1.672628, 2.157554, 5.224500, 1.473411, 12.935777, 2.933312, 5.728235, 11.299662, 1.966232, 6.967427, 1.825672
3.199121, 1.671934, 2.157797, 5.225402, 1.475220, 12.936492, 2.930930, 5.727782, 11.296869, 1.964467, 6.966430, 1.826268
3.198784, 1.671269, 2.157945, 5.226236, 1.477081, 12.937231, 2.928539, 5.727327, 11.294077, 1.962698, 6.965536, 1.826922
3.198432, 1.670633, 2.158000, 5.227000, 1.478990, 12.937992, 2.926146, 5.726867, 11.291291, 1.960930, 6.964748, 1.827636
3.198065, 1.670026, 2.157962, 5.227694, 1.480942, 12.938770, 2.923756, 5.726400, 11.288516, 1.959169, 6.964069, 1.828410
3.197682, 1.669446, 2.157832, 5.228316, 1.482933, 12.939563, 2.921376, 5.725923, 11.285757, 1.957418, 6.963501, 1.829249
3.197281, 1.668894, 2.157610, 5.228866, 1.484958, 12.940368, 2.919011, 5.725435, 11.283019, 1.955683, 6.963046, 1.830152
3.196861, 1.668368, 2.157300, 5.229343, 1.487014, 12.941182, 2.916666, 5.724932, 11.280308, 1.953968, 6.962706, 1.831122
3.196420, 1.667867, 2.156901, 5.229746, 1.489094, 12.942001, 2.914348, 5.724413, 11.277630, 1.952278, 6.962484, 1.832160
3.195958, 1.667390, 2.156415, 5.230074, 1.491196, 12.942822, 2.912060, 5.723875, 11.274989, 1.950616, 6.962380, 1.833268
