its, its_eq, delta_t [ps], a_0 [Å], -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.075744, 0.363581, 0.838394, 1.477968, 1.422222, 3.019283, 3.149503, 3.702332, 3.237560, 3.368496, 3.176250, 2.818742, 2.215165, 2.167291, 2.007272, 1.480522, 1.306476, 1.266898, 0.785813, 0.547585, 0.512727, 0.479634, 0.340631, 0.313742, 0.254290, 0.362882, 0.369262, 0.297017, 0.456796, 0.489594, 0.462741, 0.592168, 0.673807, 0.643961, 0.720095, 0.549581, 0.599054, 0.548555, 0.559766, 0.605243, 0.716800, 0.500624, 0.707233, 0.777013, 0.854042, 0.937810, 1.067755, 1.250707, 1.234493, 1.649901, 1.653315, 1.611252, 1.835222, 1.626238, 1.704934, 1.655513, 1.656626, 1.369156, 1.367139, 1.164457, 1.165803, 0.877038, 0.912328, 0.860197, 0.964678, 0.802479, 0.808917, 0.901859, 0.853613, 0.832691, 0.863123, 0.979794, 0.908363, 0.911584, 0.855191, 0.806340, 0.845186, 0.905330, 0.946766, 1.058064, 0.998484, 0.951239, 1.093709, 1.046216, 0.994951, 1.105115, 0.876907, 0.927114, 0.827484, 0.834348, 0.813051, 0.650309, 0.740409, 0.729981, 0.614440, 0.692464, 0.725596, 0.850369, 0.909392, 1.032283, 1.204332, 1.260050, 1.341729, 1.452212, 1.387243, 1.501612, 1.459836, 1.548008, 1.419125, 1.473017, 1.351611, 1.100003, 1.093258, 1.093430, 0.918012, 0.823470, 0.797022
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.039483, 0.037872, 0.363581, 0.838394, 1.343607, 1.616162, 2.925903, 3.329474, 3.210616, 3.544570, 3.179861, 3.410564, 2.718072, 2.288193, 2.237964, 1.847603, 1.502619, 1.392146, 1.183823, 0.785813, 0.606254, 0.512727, 0.461187, 0.358559, 0.313742, 0.339054, 0.280409, 0.337152, 0.359547, 0.426343, 0.430249, 0.506123, 0.648565, 0.618803, 0.630545, 0.772465, 0.460115, 0.648975, 0.609505, 0.512127, 0.628522, 0.637156, 0.578499, 0.685472, 0.777013, 0.854042, 0.958197, 1.077734, 1.192080, 1.215353, 1.649901, 1.653315, 1.656259, 1.914631, 1.574337, 1.671005, 1.697108, 1.575019, 1.465237, 1.327853, 1.210727, 1.097672, 0.854741, 0.919627, 0.838692, 1.006927, 0.767890, 0.856501, 0.921900, 0.827348, 0.800416, 0.907549, 0.961072, 0.932913, 0.899510, 0.831435, 0.812183, 0.885433, 0.882696, 0.918920, 1.063546, 0.998484, 0.988438, 1.025679, 1.092600, 1.005103, 1.085113, 0.896613, 0.931968, 0.827484, 0.796637, 0.836281, 0.650309, 0.744923, 0.729981, 0.592495, 0.722760, 0.738400, 0.833530, 0.921849, 0.991320, 1.216456, 1.248087, 1.392879, 1.448329, 1.360418, 1.543219, 1.400099, 1.595922, 1.400931, 1.455054, 1.340969, 1.110512, 1.089799, 1.086596, 0.934887, 0.830138, 0.790435
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.039483, 0.075744, 0.290865, 1.013059, 1.209246, 1.519192, 3.050410, 3.179498, 3.181691, 3.656210, 3.287652, 3.410564, 2.642570, 2.288193, 2.237964, 1.847603, 1.568911, 1.349311, 1.163054, 0.725365, 0.664924, 0.474747, 0.498082, 0.322703, 0.348602, 0.305148, 0.329892, 0.288988, 0.359547, 0.472022, 0.400577, 0.563966, 0.563969, 0.618803, 0.697624, 0.733187, 0.447334, 0.648975, 0.646076, 0.488307, 0.605243, 0.682667, 0.567374, 0.674592, 0.755725, 0.916533, 0.907229, 1.107671, 1.094369, 1.378039, 1.518659, 1.662500, 1.737271, 1.949924, 1.531086, 1.611629, 1.763662, 1.550536, 1.489258, 1.217853, 1.303266, 1.105242, 0.847308, 0.883133, 0.860197, 1.035092, 0.684874, 0.876894, 0.961983, 0.833914, 0.787506, 0.907549, 1.017239, 0.859262, 0.887436, 0.825497, 0.858928, 0.891183, 0.916646, 0.907781, 1.025171, 0.971498, 1.015009, 1.004747, 1.113215, 1.035561, 0.985102, 0.995141, 0.922260, 0.837050, 0.773068, 0.836281, 0.664048, 0.708806, 0.752236, 0.618828, 0.709776, 0.725596, 0.871417, 0.855410, 1.060958, 1.188166, 1.220175, 1.392879, 1.409499, 1.410236, 1.584825, 1.366496, 1.588551, 1.440958, 1.408348, 1.394182, 1.071977, 1.086339, 1.079762, 0.938262, 0.833472, 0.764087
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.039483, 0.075744, 0.327223, 1.047992, 1.041295, 1.777778, 2.988157, 3.119507, 3.268465, 3.432930, 3.314600, 3.592807, 2.516734, 2.288193, 2.308636, 1.824793, 1.591008, 1.220805, 1.204591, 0.785813, 0.567141, 0.550707, 0.479634, 0.340631, 0.348602, 0.305148, 0.362882, 0.240823, 0.437709, 0.380663, 0.385741, 0.549505, 0.620366, 0.591300, 0.643961, 0.798651, 0.498458, 0.661455, 0.609505, 0.488307, 0.675079, 0.523378, 0.645249, 0.674592, 0.777013, 0.791552, 1.060133, 1.047797, 1.074827, 1.397178, 1.528034, 1.671685, 1.791280, 1.870515, 1.600288, 1.577700, 1.771981, 1.558697, 1.465237, 1.162854, 1.364959, 1.082532, 0.839876, 0.912328, 0.881701, 0.985802, 0.719464, 0.863298, 0.961983, 0.840480, 0.787506, 0.869470, 1.029720, 0.859262, 0.845177, 0.884885, 0.818026, 0.937179, 0.922304, 0.907781, 1.025171, 0.944512, 1.025637, 1.009980, 1.118369, 1.030485, 0.965100, 1.064112, 0.839742, 0.856183, 0.796637, 0.789821, 0.723583, 0.690747, 0.761139, 0.610051, 0.679481, 0.729864, 0.896676, 0.826342, 1.114211, 1.176042, 1.176312, 1.408618, 1.386202, 1.387243, 1.656691, 1.366496, 1.559065, 1.506456, 1.358050, 1.443847, 1.036945, 1.048282, 1.096847, 0.961888, 0.783464, 0.800315
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.039483, 0.113617, 0.327223, 1.047992, 1.007705, 1.907071, 2.676890, 3.089512, 3.470936, 3.237560, 3.530184, 3.462633, 2.617403, 2.117796, 2.473539, 1.824793, 1.591008, 1.306476, 1.183823, 0.685067, 0.606254, 0.569697, 0.405845, 0.376487, 0.418322, 0.254290, 0.362882, 0.240823, 0.437709, 0.380663, 0.400577, 0.578427, 0.620366, 0.646305, 0.550050, 0.667724, 0.600705, 0.698896, 0.658266, 0.428757, 0.651800, 0.557511, 0.622999, 0.696353, 0.755725, 0.822797, 0.937810, 1.087713, 1.123682, 1.435457, 1.424915, 1.726796, 1.791280, 1.896985, 1.643539, 1.569218, 1.680470, 1.558697, 1.497264, 1.186425, 1.364959, 1.090102, 0.817578, 0.919627, 0.910375, 0.985802, 0.684874, 0.870096, 0.955302, 0.840480, 0.793961, 0.894856, 0.961072, 0.920638, 0.808955, 0.908640, 0.835556, 0.931430, 0.882696, 0.913350, 1.008724, 0.993087, 1.009695, 1.036145, 1.056524, 1.045713, 0.965100, 1.034553, 0.888282, 0.880099, 0.801351, 0.771237, 0.741902, 0.668174, 0.716628, 0.649550, 0.675153, 0.738400, 0.888256, 0.842952, 1.101921, 1.143711, 1.220175, 1.373206, 1.359021, 1.490712, 1.584825, 1.366496, 1.570122, 1.517372, 1.347272, 1.426109, 1.061468, 1.044823, 1.083179, 0.972013, 0.793465, 0.783848
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.039483, 0.113617, 0.327223, 1.047992, 1.041295, 1.874747, 2.552384, 3.299479, 3.499860, 2.874730, 3.961352, 3.358494, 2.466399, 2.434248, 2.261521, 1.938842, 1.458424, 1.370729, 1.100747, 0.685067, 0.645368, 0.512727, 0.442740, 0.394415, 0.435753, 0.237338, 0.362882, 0.256878, 0.390812, 0.365437, 0.385741, 0.679651, 0.521671, 0.715061, 0.536634, 0.680817, 0.587924, 0.661455, 0.694836, 0.416847, 0.640161, 0.568889, 0.567374, 0.750756, 0.777013, 0.781136, 0.998971, 1.097692, 1.045513, 1.425887, 1.518659, 1.625760, 1.845288, 1.905808, 1.686790, 1.535289, 1.680470, 1.493411, 1.473244, 1.304282, 1.326401, 1.074962, 0.810146, 0.912328, 0.953385, 0.894264, 0.733300, 0.904084, 0.921900, 0.847046, 0.819781, 0.913895, 0.879943, 0.994289, 0.712363, 0.956151, 0.864771, 0.891183, 0.905330, 0.896643, 1.069029, 0.982292, 1.041580, 0.989048, 1.071985, 1.030485, 0.975101, 1.009921, 0.893136, 0.870532, 0.839061, 0.743361, 0.746482, 0.699776, 0.689921, 0.649550, 0.649185, 0.746937, 0.905095, 0.855410, 1.093729, 1.155835, 1.240112, 1.345663, 1.355139, 1.479215, 1.626431, 1.355295, 1.540636, 1.440958, 1.433497, 1.443847, 1.050958, 1.003307, 1.062677, 0.985513, 0.816802, 0.810196
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.039483, 0.151489, 0.290865, 1.013059, 1.175656, 1.842424, 2.521257, 3.209493, 3.528785, 2.986370, 3.880508, 3.306424, 2.617403, 2.555960, 2.073061, 1.893223, 1.436327, 1.306476, 1.142285, 0.765664, 0.625811, 0.512727, 0.405845, 0.394415, 0.435753, 0.322101, 0.313398, 0.224768, 0.390812, 0.395890, 0.385741, 0.665191, 0.535771, 0.632554, 0.617129, 0.667724, 0.651829, 0.636495, 0.670456, 0.416847, 0.628522, 0.603022, 0.489499, 0.837800, 0.734437, 0.822797, 0.968391, 1.047797, 1.143225, 1.387608, 1.481161, 1.634945, 1.881294, 1.888161, 1.652189, 1.611629, 1.705428, 1.468929, 1.465237, 1.280710, 1.295554, 1.097672, 0.839876, 0.853939, 1.003563, 0.859056, 0.774808, 0.870096, 0.908539, 0.820781, 0.877876, 0.850430, 0.929869, 1.012702, 0.712363, 0.884885, 0.905672, 0.914181, 0.933621, 0.885504, 1.030653, 0.976895, 1.046894, 1.009980, 1.061677, 1.035561, 0.955099, 0.975436, 0.936822, 0.899231, 0.801351, 0.766591, 0.737322, 0.668174, 0.721079, 0.667106, 0.623218, 0.768278, 0.913515, 0.847105, 1.040476, 1.172000, 1.216187, 1.369271, 1.425031, 1.417901, 1.626431, 1.373963, 1.559065, 1.411848, 1.476610, 1.383539, 1.089493, 0.958331, 1.066094, 1.015888, 0.833472, 0.800315
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.039483, 0.151489, 0.327223, 0.978126, 1.108476, 2.068687, 2.614637, 2.819555, 3.442012, 3.265470, 3.718820, 3.384529, 2.617403, 2.555960, 1.955274, 1.984462, 1.502619, 1.370729, 1.038441, 0.785813, 0.625811, 0.531717, 0.368950, 0.430271, 0.383462, 0.356006, 0.329892, 0.208713, 0.422077, 0.350210, 0.459922, 0.563966, 0.521671, 0.687559, 0.657376, 0.602261, 0.664610, 0.686416, 0.621695, 0.476397, 0.547047, 0.591644, 0.522874, 0.805158, 0.787657, 0.739476, 1.009165, 1.047797, 1.084598, 1.397178, 1.574906, 1.552279, 2.025316, 1.861692, 1.608938, 1.611629, 1.705428, 1.493411, 1.345136, 1.390710, 1.303266, 1.021971, 0.921633, 0.817446, 1.060909, 0.816808, 0.788643, 0.829310, 0.908539, 0.801083, 0.910151, 0.844084, 0.998517, 0.926775, 0.790844, 0.801741, 0.952416, 0.845186, 0.950596, 0.935627, 1.041618, 0.928320, 1.068151, 0.994281, 1.077139, 1.010180, 0.935097, 1.000068, 0.946530, 0.899231, 0.801351, 0.780529, 0.737322, 0.681718, 0.703274, 0.640773, 0.649185, 0.768278, 0.888256, 0.884477, 1.073247, 1.095214, 1.272012, 1.310251, 1.425031, 1.444726, 1.671820, 1.340361, 1.555379, 1.415487, 1.469424, 1.326778, 1.180576, 0.972170, 1.038758, 0.995638, 0.840140, 0.803609
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.118449, 0.037872, 0.399940, 0.803461, 1.444377, 1.874747, 2.583510, 2.699574, 3.557709, 3.265470, 3.772716, 3.436598, 2.516734, 2.555960, 1.978831, 2.007272, 1.613106, 1.285058, 0.996903, 0.805962, 0.567141, 0.550707, 0.405845, 0.430271, 0.383462, 0.356006, 0.313398, 0.208713, 0.406444, 0.365437, 0.459922, 0.592887, 0.549870, 0.618803, 0.684208, 0.536798, 0.690172, 0.736337, 0.621695, 0.452577, 0.581964, 0.568889, 0.500624, 0.859561, 0.723793, 0.729061, 1.060133, 1.067755, 1.084598, 1.387608, 1.528034, 1.589019, 1.980309, 1.905808, 1.600288, 1.628594, 1.647193, 1.583179, 1.273075, 1.461424, 1.249285, 1.029541, 0.921633, 0.817446, 1.082414, 0.753435, 0.843987, 0.856501, 0.828374, 0.860179, 0.871421, 0.882163, 0.954831, 0.908363, 0.808955, 0.813619, 0.981632, 0.839436, 0.922304, 0.980181, 1.008724, 0.960703, 1.020323, 0.999514, 1.092600, 1.025408, 0.930097, 0.990215, 0.922260, 0.904014, 0.824920, 0.743361, 0.783119, 0.717835, 0.663214, 0.614440, 0.679481, 0.793887, 0.858788, 0.876172, 1.048669, 1.131587, 1.240112, 1.333859, 1.409499, 1.414069, 1.705862, 1.373963, 1.492722, 1.433680, 1.487388, 1.337421, 1.170067, 0.961791, 1.014840, 1.015888, 0.833472, 0.820076
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.078966, 0.075744, 0.436298, 0.733595, 1.477968, 1.810101, 2.521257, 2.849550, 3.297389, 3.377110, 3.907456, 3.332459, 2.441232, 2.799385, 2.002389, 1.938842, 1.458424, 1.477817, 0.893059, 0.805962, 0.586698, 0.550707, 0.405845, 0.430271, 0.348602, 0.389912, 0.296903, 0.224768, 0.437709, 0.350210, 0.504430, 0.535045, 0.549870, 0.646305, 0.657376, 0.576076, 0.639048, 0.786258, 0.585125, 0.452577, 0.616882, 0.523378, 0.522874, 0.816039, 0.702505, 0.801967, 1.060133, 0.967965, 1.162767, 1.416317, 1.518659, 1.579834, 1.944304, 1.994040, 1.548386, 1.628594, 1.605598, 1.664786, 1.168987, 1.508567, 1.218438, 1.044681, 0.921633, 0.839342, 1.082414, 0.718227, 0.892412, 0.822513, 0.855096, 0.873311, 0.864966, 0.844084, 0.973554, 0.902225, 0.827066, 0.819558, 0.911515, 0.902682, 0.905330, 0.996889, 1.014207, 0.928320, 1.046894, 1.020446, 1.092600, 0.984798, 0.980102, 0.891686, 0.990216, 0.904014, 0.810778, 0.748007, 0.792278, 0.735894, 0.640959, 0.596884, 0.662169, 0.840837, 0.804061, 0.917697, 1.060958, 1.111380, 1.220175, 1.333859, 1.421148, 1.421733, 1.709644, 1.444902, 1.455864, 1.455513, 1.455054, 1.326778, 1.159557, 0.986008, 0.994338, 1.029389, 0.800133, 0.859598
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.078966, 0.075744, 0.509014, 0.628795, 1.477968, 1.810101, 2.676890, 2.819555, 3.152767, 3.377110, 4.176936, 3.020041, 2.567068, 2.750700, 2.143734, 1.847603, 1.458424, 1.499235, 0.872290, 0.765664, 0.586698, 0.512727, 0.461187, 0.430271, 0.348602, 0.389912, 0.296903, 0.224768, 0.422077, 0.380663, 0.489594, 0.477202, 0.535771, 0.728812, 0.603713, 0.628446, 0.613486, 0.798739, 0.536365, 0.535947, 0.581964, 0.512000, 0.578499, 0.750756, 0.755725, 0.791552, 1.039746, 0.938028, 1.172538, 1.378039, 1.584280, 1.625760, 1.872292, 2.046979, 1.591637, 1.603147, 1.547364, 1.672947, 1.201014, 1.445710, 1.226150, 1.127953, 0.839876, 0.883133, 1.075246, 0.725269, 0.850905, 0.856501, 0.855096, 0.893010, 0.800416, 0.869470, 1.017239, 0.846987, 0.839140, 0.819558, 0.893986, 0.908431, 0.956254, 0.980181, 0.986796, 0.939114, 1.052208, 1.004747, 1.097754, 0.974646, 1.005104, 0.857201, 0.995070, 0.951846, 0.806065, 0.743361, 0.732743, 0.758467, 0.681019, 0.579329, 0.666497, 0.815228, 0.808271, 0.901087, 1.073247, 1.119463, 1.228150, 1.361402, 1.390085, 1.483048, 1.618867, 1.519574, 1.452179, 1.455513, 1.426312, 1.330326, 1.114016, 1.055202, 0.925998, 1.053014, 0.830138, 0.846424
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.078966, 0.075744, 0.545372, 0.628795, 1.444377, 1.777778, 2.676890, 2.819555, 3.239540, 3.377110, 4.015248, 3.072111, 2.743240, 2.677672, 2.073061, 1.893223, 1.546814, 1.327893, 0.955366, 0.725365, 0.606254, 0.550707, 0.479634, 0.394415, 0.296312, 0.440770, 0.280409, 0.256878, 0.297017, 0.426343, 0.504430, 0.448281, 0.578068, 0.673807, 0.643961, 0.641539, 0.600705, 0.823699, 0.536365, 0.535947, 0.605243, 0.523378, 0.589624, 0.631070, 0.755725, 0.812382, 1.049939, 0.948007, 1.182309, 1.378039, 1.593655, 1.662500, 1.800281, 2.108741, 1.626238, 1.569218, 1.522406, 1.664786, 1.225034, 1.461424, 1.195303, 1.105242, 0.891903, 0.875835, 1.017899, 0.767518, 0.816315, 0.890489, 0.835054, 0.912709, 0.768141, 0.958321, 0.992276, 0.846987, 0.778770, 0.861130, 0.864771, 0.960177, 0.910988, 0.974612, 1.025171, 0.928320, 1.020323, 1.025679, 1.113215, 0.964493, 0.995103, 0.871980, 1.014486, 0.932713, 0.758926, 0.794467, 0.769380, 0.744923, 0.645410, 0.596884, 0.627546, 0.840837, 0.820900, 0.847105, 1.077343, 1.159876, 1.236125, 1.314186, 1.401734, 1.483048, 1.626431, 1.538242, 1.448493, 1.455513, 1.426312, 1.316136, 1.117519, 1.055202, 0.949917, 1.022638, 0.860143, 0.806902
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.078966, 0.075744, 0.545372, 0.733595, 1.310017, 1.939394, 2.490131, 2.849550, 3.181691, 3.460840, 3.988300, 3.046076, 2.919411, 2.653330, 1.978831, 1.916032, 1.546814, 1.242223, 1.059210, 0.644769, 0.606254, 0.569697, 0.498082, 0.376487, 0.331172, 0.423817, 0.247419, 0.272933, 0.281384, 0.532928, 0.415413, 0.506123, 0.535771, 0.577549, 0.697624, 0.680817, 0.639048, 0.761298, 0.585125, 0.524037, 0.547047, 0.546133, 0.656374, 0.598428, 0.723793, 0.833212, 1.029552, 0.938028, 1.231165, 1.368469, 1.565531, 1.671685, 1.809283, 2.126387, 1.574337, 1.586182, 1.580640, 1.640304, 1.281082, 1.359282, 1.287843, 1.052251, 0.854741, 0.941522, 0.953385, 0.802725, 0.864741, 0.822513, 0.815013, 0.919275, 0.806871, 0.964667, 0.961072, 0.871537, 0.724437, 0.890824, 0.882300, 0.885433, 0.961913, 1.008027, 0.981313, 0.971498, 1.036266, 0.999514, 1.092600, 0.949264, 1.035108, 0.881833, 0.965946, 0.970978, 0.763640, 0.794467, 0.751061, 0.767497, 0.609801, 0.596884, 0.653513, 0.806692, 0.862998, 0.859562, 1.015898, 1.224538, 1.160362, 1.385010, 1.331841, 1.544362, 1.596172, 1.586778, 1.415321, 1.451874, 1.419126, 1.284208, 1.149048, 1.089799, 0.949917, 0.951763, 0.900150, 0.780554
