E_T_avg, N_sprinters, N_survived/N_sprinters (%), E_T
-2.910824, 1026, 99.902629, -2.923657
-2.910824, 1030, 100.389864, -2.925603
-2.910825, 1026, 99.611650, -2.923658
-2.910825, 1025, 99.902534, -2.923171
-2.910826, 1018, 99.317073, -2.919745
-2.910826, 1021, 100.294695, -2.921217
-2.910826, 1012, 99.118511, -2.916790
-2.910827, 1011, 99.901186, -2.916296
-2.910827, 1008, 99.703264, -2.914811
-2.910827, 1008, 100.000000, -2.914811
-2.910827, 1015, 100.694444, -2.918271
-2.910828, 1027, 101.182266, -2.924148
-2.910828, 1023, 99.610516, -2.922197
-2.910829, 1018, 99.511241, -2.919748
-2.910829, 1013, 99.508841, -2.917287
-2.910829, 1007, 99.407700, -2.914317
-2.910829, 1010, 100.297915, -2.915804
-2.910830, 1021, 101.089109, -2.921220
-2.910830, 1024, 100.293830, -2.922688
-2.910830, 1016, 99.218750, -2.918767
-2.910831, 1016, 100.000000, -2.918767
-2.910831, 1026, 100.984252, -2.923664
-2.910831, 1019, 99.317739, -2.920242
-2.910832, 1014, 99.509323, -2.917783
-2.910832, 1016, 100.197239, -2.918768
-2.910832, 1012, 99.606299, -2.916796
-2.910833, 1016, 100.395257, -2.918769
-2.910833, 1019, 100.295276, -2.920244
-2.910834, 1026, 100.686948, -2.923667
-2.910834, 1031, 100.487329, -2.926098
-2.910835, 1032, 100.096993, -2.926583
-2.910835, 1032, 100.000000, -2.926584
-2.910836, 1029, 99.709302, -2.925129
-2.910836, 1026, 99.708455, -2.923670
-2.910837, 1026, 100.000000, -2.923670
-2.910837, 1025, 99.902534, -2.923183
-2.910838, 1021, 99.609756, -2.921229
-2.910838, 1014, 99.314398, -2.917789
-2.910838, 1019, 100.493097, -2.920249
-2.910839, 1016, 99.705594, -2.918775
-2.910839, 1031, 101.476378, -2.926103
-2.910840, 1026, 99.515034, -2.923673
-2.910840, 1027, 100.097466, -2.924161
-2.910841, 1028, 100.097371, -2.924648
-2.910842, 1033, 100.486381, -2.927075
-2.910842, 1027, 99.419167, -2.924163
-2.910843, 1031, 100.389484, -2.926107
-2.910843, 1032, 100.096993, -2.926592
-2.910844, 1031, 99.903101, -2.926108
-2.910845, 1037, 100.581959, -2.929010
-2.910845, 1037, 100.000000, -2.929011
-2.910846, 1037, 100.000000, -2.929011
-2.910847, 1027, 99.035680, -2.924167
-2.910847, 1026, 99.902629, -2.923680
-2.910848, 1034, 100.779727, -2.927564
-2.910848, 1026, 99.226306, -2.923682
-2.910849, 1030, 100.389864, -2.925628
-2.910850, 1034, 100.388350, -2.927566
-2.910850, 1024, 99.032882, -2.922708
-2.910850, 1016, 99.218750, -2.918787
-2.910851, 1012, 99.606299, -2.916815
-2.910851, 1020, 100.790514, -2.920752
-2.910852, 1031, 101.078431, -2.926116
-2.910852, 1026, 99.515034, -2.923685
-2.910853, 1026, 100.000000, -2.923686
-2.910853, 1026, 100.000000, -2.923686
-2.910854, 1025, 99.902534, -2.923199
-2.910854, 1026, 100.097561, -2.923687
-2.910855, 1032, 100.584795, -2.926603
-2.910855, 1032, 100.000000, -2.926604
-2.910856, 1043, 101.065891, -2.931906
-2.910857, 1039, 99.616491, -2.929985
-2.910858, 1038, 99.903754, -2.929505
-2.910858, 1037, 99.903661, -2.929024
-2.910859, 1038, 100.096432, -2.929506
-2.910860, 1045, 100.674374, -2.932867
-2.910861, 1041, 99.617225, -2.930951
-2.910861, 1038, 99.711816, -2.929509
-2.910862, 1045, 100.674374, -2.932870
-2.910863, 1038, 99.330144, -2.929510
-2.910864, 1036, 99.807322, -2.928547
-2.910864, 1026, 99.034749, -2.923698
-2.910865, 1025, 99.902534, -2.923211
-2.910865, 1028, 100.292683, -2.924672
-2.910866, 1019, 99.124514, -2.920276
-2.910866, 1027, 100.785083, -2.924187
-2.910867, 1022, 99.513145, -2.921747
-2.910867, 1016, 99.412916, -2.918803
-2.910867, 1016, 100.000000, -2.918804
-2.910867, 1005, 98.917323, -2.913361
-2.910867, 1005, 100.000000, -2.913361
-2.910868, 1011, 100.597015, -2.916337
-2.910868, 1021, 100.989120, -2.921259
-2.910868, 1019, 99.804114, -2.920279
-2.910869, 1013, 99.411187, -2.917326
-2.910869, 1008, 99.506417, -2.914853
-2.910869, 1018, 100.992063, -2.919789
-2.910870, 1021, 100.294695, -2.921260
-2.910870, 1023, 100.195886, -2.922239
-2.910870, 1023, 100.000000, -2.922240
-2.910871, 1021, 99.804497, -2.921262
-2.910871, 1020, 99.902057, -2.920772
-2.910872, 1014, 99.411765, -2.917823
-2.910872, 1021, 100.690335, -2.921263
-2.910872, 1015, 99.412341, -2.918316
-2.910873, 1016, 100.098522, -2.918809
-2.910873, 1010, 99.409449, -2.915848
-2.910873, 1011, 100.099010, -2.916343
-2.910873, 1006, 99.505440, -2.913864
-2.910873, 1010, 100.397614, -2.915848
-2.910873, 1012, 100.198020, -2.916838
-2.910874, 1019, 100.691700, -2.920284
-2.910874, 1020, 100.098135, -2.920775
-2.910875, 1024, 100.392157, -2.922732
-2.910875, 1013, 98.925781, -2.917333
-2.910875, 1015, 100.197433, -2.918319
-2.910875, 1013, 99.802956, -2.917333
-2.910876, 1013, 100.000000, -2.917334
-2.910876, 1011, 99.802567, -2.916346
-2.910876, 1011, 100.000000, -2.916346
-2.910876, 1014, 100.296736, -2.917828
-2.910877, 1011, 99.704142, -2.916346
-2.910877, 1013, 100.197824, -2.917335
-2.910877, 1013, 100.000000, -2.917335
-2.910877, 1013, 100.000000, -2.917335
-2.910878, 1019, 100.592300, -2.920288
-2.910878, 1021, 100.196271, -2.921269
-2.910879, 1018, 99.706170, -2.919798
-2.910879, 1025, 100.687623, -2.923225
-2.910879, 1021, 99.609756, -2.921270
-2.910880, 1018, 99.706170, -2.919799
-2.910880, 1026, 100.785855, -2.923714
-2.910881, 1021, 99.512671, -2.921272
-2.910881, 1022, 100.097943, -2.921761
-2.910881, 1015, 99.315068, -2.918325
-2.910882, 1012, 99.704433, -2.916846
-2.910882, 1026, 101.383399, -2.923716
-2.910883, 1019, 99.317739, -2.920293
-2.910883, 1018, 99.901865, -2.919802
-2.910883, 1023, 100.491159, -2.922253
-2.910884, 1025, 100.195503, -2.923230
-2.910884, 1024, 99.902439, -2.922742
-2.910885, 1024, 100.000000, -2.922743
-2.910885, 1023, 99.902344, -2.922254
-2.910886, 1025, 100.195503, -2.923232
-2.910886, 1026, 100.097561, -2.923720
-2.910887, 1032, 100.584795, -2.926636
-2.910887, 1018, 98.643411, -2.919807
-2.910887, 1013, 99.508841, -2.917345
-2.910888, 1016, 100.296150, -2.918824
-2.910888, 1013, 99.704724, -2.917346
-2.910888, 1017, 100.394867, -2.919317
-2.910889, 1026, 100.884956, -2.923722
-2.910889, 1029, 100.292398, -2.925183
-2.910890, 1038, 100.874636, -2.929537
-2.910891, 1033, 99.518304, -2.927124
-2.910891, 1032, 99.903195, -2.926640
-2.910892, 1036, 100.387597, -2.928575
-2.910893, 1031, 99.517375, -2.926157
-2.910893, 1027, 99.612027, -2.924214
-2.910894, 1025, 99.805258, -2.923239
-2.910894, 1026, 100.097561, -2.923728
-2.910895, 1021, 99.512671, -2.921285
-2.910895, 1019, 99.804114, -2.920305
-2.910895, 1015, 99.607458, -2.918339
-2.910895, 1013, 99.802956, -2.917353
-2.910896, 1005, 99.210267, -2.913389
-2.910896, 1003, 99.800995, -2.912393
-2.910896, 1000, 99.700897, -2.910896
-2.910896, 999, 99.900000, -2.910395
-2.910895, 992, 99.299299, -2.906880
-2.910895, 1000, 100.806452, -2.910895
-2.910895, 995, 99.500000, -2.908389
-2.910895, 989, 99.396985, -2.905365
-2.910895, 990, 100.101112, -2.905870
-2.910895, 990, 100.000000, -2.905870
-2.910894, 981, 99.090909, -2.901303
-2.910894, 986, 100.509684, -2.903845
-2.910894, 991, 100.507099, -2.906374
-2.910894, 984, 99.293643, -2.902829
-2.910893, 977, 99.288618, -2.899259
-2.910893, 972, 99.488229, -2.896693
-2.910892, 965, 99.279835, -2.893079
-2.910891, 968, 100.310881, -2.894630
-2.910891, 969, 100.103306, -2.895146
-2.910890, 972, 100.309598, -2.896691
-2.910889, 971, 99.897119, -2.896176
-2.910889, 973, 100.205973, -2.897204
-2.910888, 964, 99.075026, -2.892557
-2.910887, 960, 99.585062, -2.890477
-2.910887, 965, 100.520833, -2.893074
-2.910886, 975, 101.036269, -2.898228
-2.910886, 968, 99.282051, -2.894625
-2.910885, 958, 98.966942, -2.889432
-2.910884, 957, 99.895616, -2.888909
-2.910883, 954, 99.686520, -2.887338
-2.910882, 958, 100.419287, -2.889429
-2.910881, 951, 99.269311, -2.885762
-2.910880, 950, 99.894848, -2.885235
-2.910879, 955, 100.526316, -2.887858
-2.910878, 957, 100.209424, -2.888903
-2.910877, 953, 99.582027, -2.886808
-2.910877, 955, 100.209864, -2.887855
-2.910876, 958, 100.314136, -2.889423
-2.910875, 966, 100.835073, -2.893580
-2.910874, 969, 100.310559, -2.895130
-2.910874, 960, 99.071207, -2.890463
-2.910873, 969, 100.937500, -2.895128
-2.910872, 970, 100.103199, -2.895643
-2.910872, 965, 99.484536, -2.893059
-2.910871, 961, 99.585492, -2.890981
-2.910870, 966, 100.520291, -2.893575
-2.910870, 967, 100.103520, -2.894092
-2.910869, 973, 100.620476, -2.897184
-2.910869, 975, 100.205550, -2.898210
-2.910868, 966, 99.076923, -2.893573
-2.910867, 973, 100.724638, -2.897182
-2.910867, 972, 99.897225, -2.896668
-2.910866, 971, 99.897119, -2.896152
-2.910866, 974, 100.308960, -2.897694
-2.910865, 972, 99.794661, -2.896666
-2.910865, 972, 100.000000, -2.896665
-2.910864, 974, 100.205761, -2.897693
-2.910864, 980, 100.616016, -2.900763
-2.910863, 986, 100.612245, -2.903814
-2.910863, 993, 100.709939, -2.907351
-2.910863, 990, 99.697885, -2.905838
-2.910863, 987, 99.696970, -2.904320
-2.910863, 987, 100.000000, -2.904320
-2.910862, 988, 100.101317, -2.904826
-2.910862, 988, 100.000000, -2.904826
-2.910862, 987, 99.898785, -2.904319
-2.910862, 988, 100.101317, -2.904826
-2.910861, 989, 100.101215, -2.905331
-2.910861, 987, 99.797776, -2.904319
-2.910861, 985, 99.797366, -2.903304
-2.910861, 992, 100.710660, -2.906845
-2.910861, 993, 100.100806, -2.907348
-2.910860, 980, 98.690836, -2.900759
-2.910860, 977, 99.693878, -2.899226
-2.910859, 983, 100.614125, -2.902287
-2.910859, 983, 100.000000, -2.902286
-2.910859, 990, 100.712106, -2.905834
-2.910858, 982, 99.191919, -2.901777
-2.910858, 984, 100.203666, -2.902794
-2.910858, 984, 100.000000, -2.902793
-2.910858, 983, 99.898374, -2.902285
-2.910857, 980, 99.694812, -2.900756
-2.910857, 989, 100.918367, -2.905327
-2.910857, 987, 99.797776, -2.904314
-2.910856, 983, 99.594732, -2.902284
-2.910856, 981, 99.796541, -2.901265
-2.910855, 976, 99.490316, -2.898710
-2.910855, 980, 100.409836, -2.900754
-2.910855, 981, 100.102041, -2.901264
-2.910854, 975, 99.388379, -2.898196
-2.910854, 978, 100.307692, -2.899731
-2.910853, 977, 99.897751, -2.899219
-2.910853, 984, 100.716479, -2.902789
-2.910853, 988, 100.406504, -2.904817
-2.910853, 996, 100.809717, -2.908849
-2.910853, 1002, 100.602410, -2.911852
-2.910853, 996, 99.401198, -2.908849
-2.910853, 996, 100.000000, -2.908849
-2.910853, 997, 100.100402, -2.909350
-2.910852, 996, 99.899699, -2.908849
-2.910852, 995, 99.899598, -2.908346
-2.910852, 992, 99.698492, -2.906836
-2.910852, 984, 99.193548, -2.902787
-2.910852, 986, 100.203252, -2.903802
-2.910851, 989, 100.304260, -2.905321
-2.910851, 995, 100.606673, -2.908345
-2.910851, 993, 99.798995, -2.907339
-2.910851, 986, 99.295065, -2.903802
-2.910851, 988, 100.202840, -2.904815
-2.910850, 986, 99.797571, -2.903801
-2.910850, 987, 100.101420, -2.904308
-2.910850, 998, 101.114488, -2.909849
-2.910850, 995, 99.699399, -2.908344
-2.910850, 993, 99.798995, -2.907338
-2.910850, 986, 99.295065, -2.903800
-2.910849, 983, 99.695740, -2.902276
-2.910849, 983, 100.000000, -2.902276
-2.910849, 984, 100.101729, -2.902784
-2.910848, 985, 100.101626, -2.903292
-2.910848, 983, 99.796954, -2.902275
-2.910848, 986, 100.305188, -2.903798
-2.910847, 982, 99.594320, -2.901766
-2.910847, 978, 99.592668, -2.899725
-2.910847, 983, 100.511247, -2.902274
-2.910846, 982, 99.898271, -2.901765
-2.910846, 991, 100.916497, -2.906326
-2.910846, 987, 99.596367, -2.904303
-2.910845, 975, 98.784195, -2.898187
-2.910845, 974, 99.897436, -2.897673
-2.910844, 968, 99.383984, -2.894583
-2.910843, 968, 100.000000, -2.894583
-2.910843, 975, 100.723140, -2.898185
-2.910842, 968, 99.282051, -2.894581
-2.910842, 971, 100.309917, -2.896128
-2.910841, 974, 100.308960, -2.897670
-2.910841, 973, 99.897331, -2.897156
-2.910840, 979, 100.616650, -2.900229
-2.910840, 979, 100.000000, -2.900229
-2.910840, 984, 100.510725, -2.902775
-2.910839, 983, 99.898374, -2.902267
-2.910839, 991, 100.813835, -2.906319
-2.910839, 995, 100.403633, -2.908333
-2.910839, 998, 100.301508, -2.909838
-2.910839, 994, 99.599198, -2.907830
-2.910839, 1001, 100.704225, -2.911339
-2.910839, 989, 98.801199, -2.905308
-2.910838, 993, 100.404449, -2.907326
-2.910838, 990, 99.697885, -2.905813
-2.910838, 993, 100.303030, -2.907326
-2.910838, 997, 100.402820, -2.909336
-2.910838, 996, 99.899699, -2.908834
-2.910838, 992, 99.598394, -2.906822
-2.910838, 1002, 101.008065, -2.911837
-2.910838, 1004, 100.199601, -2.912834
-2.910838, 1011, 100.697211, -2.916308
-2.910838, 1013, 100.197824, -2.917296
-2.910839, 1005, 99.210267, -2.913332
-2.910839, 1010, 100.497512, -2.915814
-2.910839, 1008, 99.801980, -2.914823
-2.910839, 1009, 100.099206, -2.915319
-2.910839, 1015, 100.594648, -2.918283
-2.910840, 1020, 100.492611, -2.920741
-2.910840, 1018, 99.803922, -2.919760
-2.910841, 1023, 100.491159, -2.922210
-2.910841, 1022, 99.902248, -2.921721
-2.910841, 1018, 99.608611, -2.919761
-2.910842, 1019, 100.098232, -2.920252
-2.910842, 1017, 99.803729, -2.919270
-2.910842, 1012, 99.508358, -2.916806
-2.910842, 1002, 99.011858, -2.911841
-2.910842, 1011, 100.898204, -2.916312
-2.910843, 1005, 99.406528, -2.913336
-2.910843, 1001, 99.601990, -2.911342
-2.910843, 1000, 99.900100, -2.910843
-2.910843, 1003, 100.300000, -2.912340
-2.910843, 993, 99.002991, -2.907330
-2.910842, 987, 99.395770, -2.904300
-2.910842, 988, 100.101317, -2.904806
-2.910842, 986, 99.797571, -2.903793
-2.910841, 983, 99.695740, -2.902269
-2.910841, 986, 100.305188, -2.903792
-2.910841, 979, 99.290061, -2.900229
-2.910840, 978, 99.897855, -2.899718
-2.910840, 987, 100.920245, -2.904298
-2.910840, 995, 100.810537, -2.908334
-2.910840, 992, 99.698492, -2.906824
-2.910840, 990, 99.798387, -2.905815
-2.910839, 984, 99.393939, -2.902775
-2.910839, 981, 99.695122, -2.901248
-2.910839, 983, 100.203874, -2.902266
-2.910838, 988, 100.508647, -2.904802
-2.910838, 996, 100.809717, -2.908834
-2.910838, 996, 100.000000, -2.908834
-2.910838, 996, 100.000000, -2.908834
-2.910838, 993, 99.698795, -2.907326
-2.910838, 994, 100.100705, -2.907829
-2.910838, 992, 99.798793, -2.906822
-2.910837, 983, 99.092742, -2.902265
-2.910837, 987, 100.406918, -2.904295
-2.910837, 991, 100.405268, -2.906317
-2.910837, 996, 100.504541, -2.908833
-2.910837, 996, 100.000000, -2.908833
-2.910837, 987, 99.096386, -2.904294
-2.910836, 985, 99.797366, -2.903280
-2.910836, 982, 99.695431, -2.901754
-2.910835, 976, 99.389002, -2.898690
-2.910835, 979, 100.307377, -2.900224
-2.910835, 976, 99.693565, -2.898689
-2.910834, 981, 100.512295, -2.901243
-2.910834, 980, 99.898063, -2.900733
-2.910833, 985, 100.510204, -2.903277
-2.910833, 980, 99.492386, -2.900732
-2.910833, 986, 100.612245, -2.903784
-2.910832, 984, 99.797160, -2.902768
-2.910832, 979, 99.491870, -2.900221
-2.910832, 973, 99.387130, -2.897146
-2.910831, 981, 100.822199, -2.901240
-2.910831, 987, 100.611621, -2.904289
-2.910831, 990, 100.303951, -2.905806
-2.910830, 987, 99.696970, -2.904288
-2.910830, 980, 99.290780, -2.900729
-2.910830, 976, 99.591837, -2.898684
-2.910829, 976, 100.000000, -2.898683
-2.910829, 973, 99.692623, -2.897144
-2.910828, 975, 100.205550, -2.898170
-2.910828, 974, 99.897436, -2.897656
-2.910827, 987, 101.334702, -2.904285
-2.910827, 983, 99.594732, -2.902254
-2.910827, 986, 100.305188, -2.903778
-2.910826, 981, 99.492901, -2.901235
-2.910826, 988, 100.713558, -2.904790
-2.910826, 982, 99.392713, -2.901744
-2.910825, 981, 99.898167, -2.901234
-2.910825, 982, 100.101937, -2.901743
-2.910825, 977, 99.490835, -2.899191
-2.910824, 977, 100.000000, -2.899190
-2.910824, 970, 99.283521, -2.895595
-2.910823, 967, 99.690722, -2.894045
-2.910822, 966, 99.896587, -2.893527
-2.910822, 965, 99.896480, -2.893009
-2.910821, 969, 100.414508, -2.895076
-2.910820, 965, 99.587203, -2.893007
-2.910820, 968, 100.310881, -2.894559
-2.910819, 973, 100.516529, -2.897134
-2.910818, 970, 99.691675, -2.895589
-2.910818, 972, 100.206186, -2.896619
-2.910817, 970, 99.794239, -2.895588
-2.910817, 973, 100.309278, -2.897132
-2.910816, 973, 100.000000, -2.897131
-2.910816, 968, 99.486125, -2.894555
-2.910815, 969, 100.103306, -2.895070
-2.910814, 972, 100.309598, -2.896615
-2.910814, 973, 100.102881, -2.897129
-2.910813, 976, 100.308325, -2.898668
-2.910813, 978, 100.204918, -2.899691
-2.910813, 976, 99.795501, -2.898667
-2.910812, 976, 100.000000, -2.898666
-2.910812, 978, 100.204918, -2.899689
-2.910811, 982, 100.408998, -2.901730
-2.910811, 980, 99.796334, -2.900710
-2.910811, 988, 100.816327, -2.904775
-2.910810, 978, 98.987854, -2.899688
-2.910810, 971, 99.284254, -2.896096
-2.910809, 977, 100.617920, -2.899175
-2.910809, 975, 99.795292, -2.898150
-2.910808, 977, 100.205128, -2.899174
-2.910808, 974, 99.692938, -2.897636
-2.910807, 974, 100.000000, -2.897636
-2.910807, 981, 100.718686, -2.901216
-2.910807, 988, 100.713558, -2.904771
-2.910806, 981, 99.291498, -2.901215
-2.910806, 979, 99.796126, -2.900194
-2.910805, 979, 100.000000, -2.900194
-2.910805, 978, 99.897855, -2.899683
-2.910805, 980, 100.204499, -2.900704
-2.910804, 982, 100.204082, -2.901723
-2.910804, 986, 100.407332, -2.903755
-2.910804, 976, 98.985801, -2.898658
-2.910803, 975, 99.897541, -2.898145
-2.910803, 981, 100.615385, -2.901212
-2.910802, 982, 100.101937, -2.901721
-2.910802, 987, 100.509165, -2.904260
-2.910802, 982, 99.493414, -2.901720
-2.910801, 985, 100.305499, -2.903245
-2.910801, 983, 99.796954, -2.902228
-2.910801, 991, 100.813835, -2.906281
-2.910801, 997, 100.605449, -2.909299
-2.910801, 987, 98.996991, -2.904258
-2.910800, 984, 99.696049, -2.902736
-2.910800, 986, 100.203252, -2.903751
-2.910800, 987, 100.101420, -2.904257
-2.910800, 1000, 101.317123, -2.910800
-2.910800, 996, 99.600000, -2.908796
-2.910800, 990, 99.397590, -2.905775
-2.910799, 992, 100.202020, -2.906783
-2.910799, 981, 98.891129, -2.901208
-2.910799, 986, 100.509684, -2.903750
-2.910798, 985, 99.898580, -2.903242
-2.910798, 997, 101.218274, -2.909296
-2.910798, 988, 99.097292, -2.904762
-2.910798, 994, 100.607287, -2.907789
-2.910798, 996, 100.201207, -2.908794
-2.910798, 991, 99.497992, -2.906278
-2.910797, 984, 99.293643, -2.902733
-2.910797, 978, 99.390244, -2.899675
-2.910797, 981, 100.306748, -2.901206
-2.910796, 982, 100.101937, -2.901715
-2.910796, 982, 100.000000, -2.901714
-2.910796, 982, 100.000000, -2.901714
-2.910795, 993, 101.120163, -2.907283
-2.910795, 991, 99.798590, -2.906275
-2.910795, 979, 98.789102, -2.900183
-2.910794, 972, 99.284985, -2.896595
-2.910794, 963, 99.074074, -2.891943
-2.910793, 962, 99.896158, -2.891423
-2.910792, 956, 99.376299, -2.888294
-2.910791, 955, 99.895397, -2.887770
-2.910790, 954, 99.895288, -2.887245
-2.910789, 962, 100.838574, -2.891420
-2.910789, 964, 100.207900, -2.892457
-2.910788, 958, 99.377593, -2.889335
-2.910787, 968, 101.043841, -2.894526
-2.910787, 964, 99.586777, -2.892455
-2.910786, 963, 99.896266, -2.891936
-2.910785, 958, 99.480789, -2.889332
-2.910784, 958, 100.000000, -2.889331
-2.910784, 970, 101.252610, -2.895555
-2.910783, 976, 100.618557, -2.898637
-2.910783, 974, 99.795082, -2.897611
-2.910782, 975, 100.102669, -2.898124
-2.910781, 967, 99.179487, -2.894004
-2.910781, 978, 101.137539, -2.899659
-2.910781, 980, 100.204499, -2.900680
-2.910780, 982, 100.204082, -2.901699
-2.910780, 980, 99.796334, -2.900679
-2.910780, 986, 100.612245, -2.903730
-2.910779, 981, 99.492901, -2.901188
-2.910779, 979, 99.796126, -2.900167
-2.910778, 982, 100.306435, -2.901697
-2.910778, 982, 100.000000, -2.901696
-2.910778, 986, 100.407332, -2.903729
-2.910777, 982, 99.594320, -2.901696
-2.910777, 980, 99.796334, -2.900676
-2.910777, 986, 100.612245, -2.903728
-2.910776, 982, 99.594320, -2.901695
-2.910776, 985, 100.305499, -2.903220
-2.910776, 986, 100.101523, -2.903727
-2.910776, 991, 100.507099, -2.906256
-2.910776, 990, 99.899092, -2.905751
-2.910775, 990, 100.000000, -2.905750
-2.910775, 996, 100.606061, -2.908771
-2.910775, 999, 100.301205, -2.910275
-2.910775, 997, 99.799800, -2.909273
-2.910775, 998, 100.100301, -2.909774
-2.910775, 1001, 100.300601, -2.911275
-2.910775, 998, 99.700300, -2.909774
-2.910775, 1004, 100.601202, -2.912771
-2.910775, 1002, 99.800797, -2.911774
-2.910775, 1005, 100.299401, -2.913269
-2.910775, 997, 99.203980, -2.909273
-2.910775, 997, 100.000000, -2.909273
-2.910775, 1005, 100.802407, -2.913269
-2.910776, 1018, 101.293532, -2.919695
-2.910776, 1019, 100.098232, -2.920187
-2.910776, 1016, 99.705594, -2.918713
-2.910777, 1011, 99.507874, -2.916246
-2.910777, 1009, 99.802176, -2.915256
-2.910777, 1007, 99.801784, -2.914265
-2.910777, 1005, 99.801390, -2.913271
-2.910777, 1000, 99.502488, -2.910777
-2.910777, 1004, 100.400000, -2.912773
-2.910777, 1001, 99.701195, -2.911277
-2.910777, 1002, 100.099900, -2.911776
-2.910777, 1006, 100.399202, -2.913768
-2.910777, 1005, 99.900596, -2.913271
-2.910777, 1005, 100.000000, -2.913271
-2.910777, 1003, 99.800995, -2.912275
-2.910778, 1011, 100.797607, -2.916247
-2.910778, 1003, 99.208704, -2.912275
-2.910778, 1010, 100.697906, -2.915753
-2.910778, 1018, 100.792079, -2.919698
-2.910779, 1013, 99.508841, -2.917236
-2.910779, 1018, 100.493583, -2.919698
-2.910779, 1012, 99.410609, -2.916743
-2.910779, 1004, 99.209486, -2.912775
-2.910779, 1006, 100.199203, -2.913770
-2.910779, 1008, 100.198807, -2.914763
-2.910780, 1007, 99.900794, -2.914267
-2.910780, 1002, 99.503476, -2.911779
-2.910780, 999, 99.700599, -2.910279
-2.910780, 997, 99.799800, -2.909277
-2.910779, 989, 99.197593, -2.905249
-2.910779, 991, 100.202224, -2.906259
-2.910779, 1002, 101.109990, -2.911778
-2.910779, 1002, 100.000000, -2.911778
-2.910779, 1013, 101.097804, -2.917237
-2.910780, 1013, 100.000000, -2.917238
-2.910780, 1011, 99.802567, -2.916250
-2.910780, 1000, 98.911968, -2.910780
-2.910780, 994, 99.400000, -2.907771
-2.910780, 995, 100.100604, -2.908274
-2.910780, 993, 99.798995, -2.907267
-2.910779, 991, 99.798590, -2.906259
-2.910779, 990, 99.899092, -2.905754
-2.910779, 976, 98.585859, -2.898633
-2.910778, 980, 100.409836, -2.900677
-2.910778, 974, 99.387755, -2.897606
-2.910777, 979, 100.513347, -2.900166
-2.910777, 980, 100.102145, -2.900676
-2.910777, 981, 100.102041, -2.901186
-2.910776, 976, 99.490316, -2.898630
-2.910776, 986, 101.024590, -2.903727
-2.910776, 980, 99.391481, -2.900675
-2.910775, 979, 99.897959, -2.900164
-2.910775, 980, 100.102145, -2.900674
-2.910774, 980, 100.000000, -2.900673
-2.910774, 987, 100.714286, -2.904232
-2.910774, 987, 100.000000, -2.904231
-2.910774, 985, 99.797366, -2.903217
-2.910773, 980, 99.492386, -2.900672
-2.910773, 983, 100.306122, -2.902200
-2.910772, 966, 98.270600, -2.893477
-2.910772, 969, 100.310559, -2.895027
-2.910771, 961, 99.174407, -2.890881
-2.910770, 959, 99.791883, -2.889839
-2.910769, 963, 100.417101, -2.891919
-2.910769, 969, 100.623053, -2.895024
-2.910768, 966, 99.690402, -2.893473
-2.910767, 970, 100.414079, -2.895538
-2.910767, 972, 100.206186, -2.896568
-2.910766, 975, 100.308642, -2.898108
-2.910766, 974, 99.897436, -2.897594
-2.910765, 973, 99.897331, -2.897080
-2.910765, 958, 98.458376, -2.889312
-2.910764, 963, 100.521921, -2.891914
-2.910763, 961, 99.792316, -2.890873
-2.910762, 961, 100.000000, -2.890873
-2.910761, 958, 99.687825, -2.889309
-2.910761, 964, 100.626305, -2.892429
-2.910760, 970, 100.622407, -2.895531
-2.910760, 969, 99.896907, -2.895015
-2.910759, 961, 99.174407, -2.890869
-2.910758, 969, 100.832466, -2.895013
-2.910758, 968, 99.896801, -2.894497
-2.910757, 965, 99.690083, -2.892944
-2.910756, 975, 101.036269, -2.898098
-2.910756, 979, 100.410256, -2.900145
-2.910756, 982, 100.306435, -2.901674
-2.910755, 980, 99.796334, -2.900654
-2.910755, 978, 99.795918, -2.899632
-2.910755, 986, 100.817996, -2.903705
-2.910754, 992, 100.608519, -2.906738
-2.910754, 991, 99.899194, -2.906234
-2.910754, 994, 100.302725, -2.907745
-2.910754, 989, 99.496982, -2.905224
-2.910754, 986, 99.696663, -2.903704
-2.910753, 979, 99.290061, -2.900142
-2.910753, 983, 100.408580, -2.902180
-2.910753, 991, 100.813835, -2.906232
-2.910752, 990, 99.899092, -2.905728
-2.910752, 993, 100.303030, -2.907240
-2.910752, 995, 100.201410, -2.908246
-2.910752, 995, 100.000000, -2.908246
-2.910752, 989, 99.396985, -2.905222
-2.910752, 979, 98.988878, -2.900140
-2.910751, 985, 100.612870, -2.903195
-2.910751, 986, 100.101523, -2.903702
-2.910751, 990, 100.405680, -2.905726
-2.910751, 995, 100.505051, -2.908245
-2.910751, 997, 100.201005, -2.909248
-2.910750, 989, 99.197593, -2.905220
-2.910750, 980, 99.089990, -2.900649
-2.910750, 976, 99.591837, -2.898604
-2.910749, 979, 100.307377, -2.900138
-2.910749, 975, 99.591420, -2.898090
-2.910748, 972, 99.692308, -2.896549
-2.910747, 967, 99.485597, -2.893970
-2.910747, 967, 100.000000, -2.893969
-2.910746, 974, 100.723888, -2.897575
-2.910746, 971, 99.691992, -2.896032
-2.910745, 971, 100.000000, -2.896031
-2.910745, 969, 99.794027, -2.895000
-2.910744, 964, 99.484004, -2.892413
-2.910743, 970, 100.622407, -2.895514
-2.910743, 972, 100.206186, -2.896544
-2.910742, 974, 100.205761, -2.897571
-2.910742, 980, 100.616016, -2.900641
-2.910741, 980, 100.000000, -2.900640
